1 , E ,0.782835 , 0.463902, 0.000138,0.000883
1 , H ,-1125.316204 , -1038.903449, 0.104938,0.034347
1 , Q ,0.659031 , -0.011574, 0.000003,0.000013
1 , F ,-2257.322795 , -2520.267632, 0.400000,0.046464
1 , Y ,-4252.031387 , -5287.959032, 0.293333,0.056622
1 , C ,-10214.709302 , -14922.775997, 0.162162,0.112856
1 , N ,-3561.982801 , -4481.993586, 0.369748,0.060754
1 , K ,0.991248 , 0.194406, 0.000000,0.000011
1 , D ,-1263.667028 , -1173.482738, 0.042857,0.039347
2 , E ,0.650256 , 0.879450, 0.012531,0.001651
2 , H ,2.201314 , 2.016103, 0.000000,0.007636
2 , Q ,1.292767 , 0.797736, 0.000003,0.000233
2 , F ,0.364920 , 0.322472, 0.014953,0.002235
2 , Y ,0.590565 , 0.474242, 0.002652,0.012496
2 , C ,-2880.811147 , -2669.157392, 0.200000,0.240000
2 , D ,0.668947 , 0.602330, 0.002101,0.000725
3 , E ,0.813264 , 0.596809, 0.000299,0.000219
3 , H ,0.708459 , 0.812426, 0.004422,0.000463
3 , Q ,0.501273 , 0.104399, 0.000183,0.002454
3 , F ,0.384278 , 0.352220, 0.011766,0.000815
3 , Y ,0.665560 , 0.817401, 0.006875,0.001606
3 , C ,-5477.109567 , -5976.941319, 0.217391,0.119093
3 , N ,0.591295 , 0.683290, 0.007867,0.000424
3 , K ,0.618238 , 0.302533, 0.000301,0.000481
3 , D ,1.036968 , 1.152641, 0.000737,0.000464
4 , E ,-784.214452 , -652.310486, 0.036585,0.030897
4 , H ,0.878220 , 0.436404, 0.000024,0.000089
4 , Q ,-958.814895 , -842.354983, 0.035503,0.031809
4 , F ,0.792554 , 0.352164, 0.000034,0.000310
4 , Y ,0.701709 , 0.313900, 0.000094,0.000635
4 , C ,0.649948 , 0.387580, 0.000530,0.012589
4 , N ,0.710524 , 0.396220, 0.000200,0.000341
4 , K ,-798.570474 , -675.035337, 0.089888,0.027006
4 , D ,0.745522 , 0.370854, 0.000091,0.001807
5 , E ,-1386.573103 , -1320.158215, 0.085106,0.044002
5 , H ,0.563154 , 0.486864, 0.003246,0.001085
5 , Q ,-839.661904 , -783.338409, 0.076923,0.027002
5 , F ,0.831988 , 0.532710, 0.000097,0.002595
5 , Y ,0.535085 , 0.340404, 0.001483,0.000279
5 , C ,0.361223 , 0.361059, 0.019461,0.001273
5 , N ,0.839683 , 0.678629, 0.000400,0.000318
5 , K ,-4112.440474 , -5048.220319, 0.145631,0.065353
5 , D ,0.937639 , 0.633410, 0.000072,0.001184
6 , E ,-475.503650 , -443.605795, 0.195402,0.012360
