1 , E ,0.736684 , 0.318173, 0.024131,0.003156
1 , H ,-66439.192651 , -44121.766008, 0.291545,0.110477
1 , Q ,1.324910 , -0.145866, 0.000415,0.000014
1 , F ,-78889.718171 , -61450.237468, 0.603376,0.044420
1 , Y ,-70188.001975 , -71227.533621, 0.501548,0.133319
1 , C ,-70747.578523 , -49570.476829, 0.423313,0.077261
1 , N ,-75726.629751 , -65308.464032, 0.593315,0.050597
1 , K ,1.074750 , -0.084901, 0.001658,0.000240
1 , D ,-36223.701043 , -21228.367996, 0.163043,0.118207
2 , E ,-17941.602839 , -3505.780576, 0.080000,0.140000
2 , H ,0.580354 , 0.570849, 0.067734,0.000763
2 , Q ,1.283099 , 0.676159, 0.005964,0.002644
2 , F ,-2446.713158 , 3629.373884, 0.031250,0.085612
2 , Y ,-313.008981 , 591.998046, 0.090909,0.073003
2 , C ,-75862.035988 , -65151.127906, 0.241379,0.240190
2 , N ,1.887846 , 2.411596, 0.008009,0.002814
2 , K ,0.810566 , 0.697791, 0.038187,0.002412
2 , D ,0.658398 , 0.521029, 0.047664,0.000345
3 , E ,0.819888 , 0.521403, 0.026787,0.002117
3 , H ,-9470.987295 , -3875.372169, 0.065041,0.077291
3 , Q ,0.975952 , 0.023996, 0.003714,0.000085
3 , F ,-15367.088432 , -12233.732292, 0.085000,0.067958
3 , Y ,-20053.869340 , -16193.723230, 0.082969,0.064962
3 , C ,-77785.934521 , -58691.866414, 0.516779,0.056867
3 , N ,-17940.776850 , -8295.153599, 0.089202,0.074236
3 , K ,0.871485 , 0.301755, 0.013050,0.000364
3 , D ,-6889.270467 , -2604.380174, 0.051852,0.079195
4 , E ,-51503.565573 , -28116.504864, 0.164063,0.092183
4 , H ,1.199178 , 0.393465, 0.004136,0.000126
4 , Q ,-45082.008453 , -23449.943512, 0.202247,0.079030
4 , F ,1.338316 , 0.259246, 0.001490,0.000827
4 , Y ,1.129074 , 0.180965, 0.003017,0.000306
4 , C ,0.829282 , 0.306558, 0.015960,0.001150
4 , N ,1.007806 , 0.379455, 0.008989,0.000153
4 , K ,-49348.931054 , -27944.297823, 0.320000,0.092768
