1 , E ,0.397648 , 1.165185, 0.088467,0.000087
1 , H ,0.953072 , 0.788799, 0.000040,0.000085
1 , Q ,0.755314 , 1.163320, 0.006065,0.000298
1 , F ,1.055083 , 1.029966, 0.000069,0.000231
1 , Y ,0.945898 , 1.041155, 0.000355,0.000159
1 , C ,0.941695 , 0.870049, 0.000102,0.000157
1 , N ,0.933397 , 1.170428, 0.000880,0.000109
1 , K ,0.968198 , 0.864308, 0.000064,0.000082
1 , D ,1.038444 , 0.913307, 0.000032,0.000173
2 , E ,1.334779 , 1.219146, 0.000004,0.000942
2 , H ,0.919245 , 0.876497, 0.000155,0.000400
2 , Q ,1.273893 , 1.236983, 0.000013,0.000090
2 , F ,0.800993 , 1.007051, 0.001862,0.000296
2 , Y ,1.020269 , 1.091548, 0.000177,0.000042
2 , C ,0.845390 , 0.995302, 0.000990,0.000318
2 , N ,1.037558 , 1.010058, 0.000075,0.000112
2 , K ,1.032289 , 0.881823, 0.000026,0.000151
2 , D ,0.768915 , 0.717951, 0.000409,0.000317
3 , E ,1.445955 , 0.729063, 0.000000,0.000380
3 , H ,0.689197 , 1.087007, 0.008787,0.000033
3 , Q ,1.241736 , 0.566771, 0.000000,0.000031
3 , F ,0.646090 , 1.140547, 0.015328,0.000735
3 , Y ,0.434139 , 0.926733, 0.048785,0.000660
3 , C ,0.328874 , 0.738018, 0.069829,0.001392
3 , N ,0.643866 , 1.216924, 0.018906,0.000418
3 , K ,0.903216 , 0.271284, 0.000000,0.001486
3 , D ,0.731916 , 1.093979, 0.005991,0.000253
4 , E ,1.182341 , 1.357162, 0.000108,0.000392
4 , H ,1.137052 , 0.943835, 0.000008,0.000081
4 , Q ,0.979501 , 1.128330, 0.000391,0.000096
4 , F ,0.873275 , 0.971810, 0.000603,0.000062
4 , Y ,1.330790 , 1.173099, 0.000003,0.000112
4 , C ,0.713511 , 0.648806, 0.000526,0.000644
4 , N ,1.140054 , 1.028708, 0.000018,0.000228
4 , K ,1.109037 , 1.135345, 0.000069,0.000063
4 , D ,1.029895 , 0.883690, 0.000028,0.000146
5 , E ,1.173053 , 0.709876, 0.000000,0.000124
5 , H ,0.495129 , 1.077470, 0.042793,0.000122
5 , Q ,0.982084 , 0.562316, 0.000002,0.000066
5 , F ,0.923592 , 1.177622, 0.001040,0.000431
5 , Y ,0.365266 , 1.196302, 0.109588,0.000110
5 , C ,0.554287 , 1.302259, 0.042091,0.000247
5 , N ,0.518100 , 1.066811, 0.035298,0.000045
5 , K ,1.161916 , 0.403511, 0.000000,0.000089
5 , D ,0.557121 , 1.130316, 0.030305,0.000037
6 , E ,1.276099 , 1.089925, 0.000003,0.000291
6 , H ,0.850050 , 0.934502, 0.000647,0.000136
6 , Q ,1.097230 , 1.001329, 0.000028,0.000042
6 , F ,0.721226 , 1.103693, 0.006913,0.000341
6 , Y ,0.743810 , 1.100003, 0.005384,0.000066
6 , C ,0.769847 , 0.965212, 0.002157,0.000101
6 , N ,0.771920 , 1.136704, 0.004628,0.000125
6 , K ,1.097212 , 0.706981, 0.000001,0.000148
6 , D ,0.889445 , 0.992375, 0.000567,0.000319
7 , E ,1.209410 , 1.391422, 0.000096,0.000262
7 , H ,0.950562 , 0.878060, 0.000095,0.000062
7 , Q ,0.962015 , 1.074677, 0.000352,0.000034
7 , F ,0.935546 , 1.035244, 0.000394,0.000039
7 , Y ,1.030466 , 1.025762, 0.000094,0.000053
7 , C ,1.215400 , 1.250719, 0.000033,0.000348
7 , N ,0.985231 , 1.030645, 0.000191,0.000063
7 , K ,1.020472 , 0.979246, 0.000077,0.000113
7 , D ,0.956617 , 0.944642, 0.000150,0.000086
8 , E ,0.942755 , 1.751604, 0.006284,0.001272
8 , H ,1.033637 , 0.438665, 0.000000,0.002563
8 , Q ,0.517994 , 0.983942, 0.029079,0.000917
8 , F ,0.890861 , 0.362519, 0.000001,0.002271
8 , Y ,1.192383 , 0.630995, 0.000000,0.001749
8 , C ,1.112676 , 0.626184, 0.000000,0.003077
8 , N ,0.920249 , 0.344142, 0.000000,0.000930
8 , K ,0.655411 , 1.291076, 0.020479,0.001529
8 , D ,0.942734 , 0.266052, 0.000000,0.001408
9 , E ,1.004724 , 0.403623, 0.000000,0.000648
9 , H ,0.317904 , 1.063881, 0.117993,0.002163
9 , Q ,1.007185 , 0.239482, 0.000000,0.004064
9 , F ,0.788808 , 1.131853, 0.003756,0.000725
9 , Y ,0.154191 , 1.103830, 0.247094,0.000483
9 , C ,-3764.757671 , -6249.622265, 0.430769,0.078698
9 , N ,0.212320 , 1.280464, 0.219979,0.000597
9 , K ,0.935555 , 0.087693, 0.000000,0.000720
9 , D ,0.573563 , 1.579674, 0.054371,0.000223
10 , E ,0.891154 , 0.979806, 0.000492,0.000410
10 , H ,1.096003 , 0.994022, 0.000027,0.000058
10 , Q ,0.969160 , 1.090166, 0.000350,0.000130
10 , F ,0.749150 , 0.871419, 0.001638,0.000124
10 , Y ,1.035272 , 1.058086, 0.000111,0.000085
10 , C ,1.035896 , 1.081229, 0.000133,0.000391
10 , N ,0.897895 , 0.870963, 0.000206,0.000182
10 , K ,1.000764 , 0.883884, 0.000045,0.000084
10 , D ,0.958927 , 0.797440, 0.000039,0.000078
11 , E ,1.028664 , 0.993544, 0.000076,0.000327
11 , H ,1.044757 , 0.959426, 0.000044,0.000098
11 , Q ,1.107632 , 0.882066, 0.000007,0.000207
11 , F ,0.894100 , 1.038844, 0.000696,0.000184
11 , Y ,0.872734 , 0.914719, 0.000415,0.000591
11 , C ,1.229077 , 1.433243, 0.000093,0.000758
11 , N ,1.059454 , 1.217253, 0.000236,0.000435
11 , K ,0.941744 , 0.773547, 0.000040,0.000331
11 , D ,0.936604 , 0.927046, 0.000176,0.000150
12 , E ,1.142672 , 1.101827, 0.000032,0.000872
12 , H ,1.149839 , 0.990193, 0.000011,0.000058
12 , Q ,1.042491 , 0.859759, 0.000018,0.000235
12 , F ,1.181150 , 1.360327, 0.000114,0.000312
12 , Y ,0.824919 , 0.831772, 0.000444,0.000093
12 , C ,0.874234 , 0.961585, 0.000556,0.000319
12 , N ,1.004103 , 1.121411, 0.000272,0.000241
12 , K ,1.021047 , 0.879320, 0.000031,0.000167
12 , D ,0.845920 , 0.790734, 0.000230,0.000144
13 , E ,1.319684 , 1.051412, 0.000001,0.000336
13 , H ,1.078735 , 1.315634, 0.000334,0.000287
13 , Q ,1.232549 , 0.928244, 0.000001,0.000300
13 , F ,0.806113 , 1.007557, 0.001769,0.000468
13 , Y ,0.711313 , 0.993410, 0.004940,0.000517
13 , C ,0.906490 , 1.369957, 0.002854,0.000490
13 , N ,0.876029 , 1.131797, 0.001442,0.000666
13 , K ,1.227638 , 0.808879, 0.000000,0.000354
13 , D ,0.786145 , 1.010334, 0.002266,0.000282
14 , E ,1.095974 , 0.779424, 0.000003,0.000189
14 , H ,0.753231 , 1.095045, 0.004844,0.000328
14 , Q ,1.203435 , 0.837040, 0.000001,0.000228
14 , F ,1.349342 , 2.155420, 0.000414,0.002091
14 , Y ,0.558594 , 1.021993, 0.023511,0.000287
14 , C ,0.616050 , 0.941789, 0.010528,0.000080
14 , N ,0.664428 , 1.269565, 0.018153,0.000758
14 , K ,1.235449 , 0.681996, 0.000000,0.000158
14 , D ,0.942734 , 1.267516, 0.001301,0.000230
15 , E ,0.574947 , 1.121243, 0.025821,0.000337
15 , H ,1.559101 , 1.050087, 0.000000,0.000524
15 , Q ,0.721393 , 1.534571, 0.020626,0.000271
15 , F ,1.102012 , 0.681238, 0.000001,0.000182
15 , Y ,0.915323 , 0.648444, 0.000017,0.000140
15 , C ,0.996946 , 0.749706, 0.000012,0.001868
15 , N ,0.977650 , 0.634622, 0.000004,0.000244
15 , K ,0.535542 , 1.023379, 0.028553,0.000679
15 , D ,1.130892 , 0.603249, 0.000000,0.000255
16 , E ,1.045065 , 0.949494, 0.000040,0.000958
16 , H ,0.930901 , 0.770146, 0.000048,0.000104
16 , Q ,0.971481 , 0.820441, 0.000039,0.000663
16 , F ,0.745082 , 1.119078, 0.005722,0.000026
16 , Y ,1.239757 , 1.301572, 0.000035,0.000327
16 , C ,0.855287 , 1.029082, 0.001100,0.000423
16 , N ,1.131432 , 1.153361, 0.000055,0.000527
16 , K ,1.301141 , 0.986010, 0.000001,0.000405
16 , D ,1.443999 , 1.172601, 0.000000,0.000553
17 , E ,1.086630 , 0.793676, 0.000004,0.000800
17 , H ,0.646266 , 0.781082, 0.003594,0.000357
17 , Q ,1.258139 , 0.792875, 0.000000,0.000549
17 , F ,0.784668 , 0.937224, 0.001559,0.000445
17 , Y ,0.901124 , 1.178441, 0.001373,0.000549
17 , C ,0.780408 , 1.125760, 0.004079,0.002414
17 , N ,0.991874 , 1.249158, 0.000672,0.000289
17 , K ,0.977103 , 0.643130, 0.000005,0.000555
17 , D ,0.768692 , 0.892697, 0.001491,0.000988
18 , E ,1.067128 , 0.830230, 0.000009,0.000202
18 , H ,1.135474 , 1.249260, 0.000105,0.000133
18 , Q ,1.141562 , 0.933699, 0.000007,0.000185
18 , F ,0.851651 , 1.086320, 0.001529,0.000122
18 , Y ,0.785985 , 0.996158, 0.002110,0.000108
18 , C ,1.043156 , 1.417210, 0.000822,0.000598
18 , N ,0.896503 , 1.111204, 0.001013,0.000203
18 , K ,0.907246 , 0.620686, 0.000014,0.000116
18 , D ,1.012056 , 1.077731, 0.000182,0.000108
19 , E ,1.403366 , 1.068024, 0.000000,0.000233
19 , H ,0.865737 , 0.877267, 0.000345,0.000242
19 , Q ,1.167713 , 0.834920, 0.000001,0.000216
19 , F ,1.053026 , 1.549058, 0.001276,0.000213
19 , Y ,0.927779 , 1.105978, 0.000670,0.000137
19 , C ,0.978010 , 1.244141, 0.000764,0.000297
19 , N ,1.097872 , 1.324874, 0.000272,0.000106
19 , K ,1.179698 , 0.764811, 0.000001,0.000179
19 , D ,0.810995 , 0.839056, 0.000569,0.000110
20 , E ,1.188668 , 1.010579, 0.000007,0.000140
20 , H ,0.927550 , 0.945909, 0.000234,0.000137
20 , Q ,1.034772 , 0.851761, 0.000019,0.000241
20 , F ,0.658615 , 0.901037, 0.005738,0.000163
20 , Y ,1.123228 , 1.414052, 0.000316,0.000130
20 , C ,0.953692 , 1.201846, 0.000819,0.000638
20 , N ,0.786587 , 1.012013, 0.002264,0.000222
20 , K ,1.101491 , 0.749507, 0.000002,0.000030
20 , D ,0.818652 , 0.842105, 0.000522,0.000499
21 , E ,1.054553 , 0.945449, 0.000033,0.000033
21 , H ,0.957732 , 0.899735, 0.000102,0.000059
21 , Q ,1.105841 , 0.964284, 0.000017,0.000186
21 , F ,0.800428 , 1.036711, 0.002199,0.000161
21 , Y ,1.012614 , 1.071496, 0.000175,0.000288
21 , C ,0.942305 , 1.042953, 0.000379,0.000588
21 , N ,0.993185 , 1.078690, 0.000240,0.000138
21 , K ,1.090426 , 0.809670, 0.000005,0.000062
21 , D ,1.188537 , 1.129958, 0.000020,0.000130
22 , E ,1.370388 , 1.142429, 0.000001,0.000138
22 , H ,0.962912 , 0.947609, 0.000140,0.000076
22 , Q ,1.030368 , 0.773810, 0.000009,0.000179
22 , F ,1.022666 , 1.401556, 0.000955,0.000166
22 , Y ,0.899110 , 1.067807, 0.000780,0.000067
22 , C ,1.055259 , 1.251581, 0.000298,0.000517
22 , N ,0.916746 , 1.074408, 0.000642,0.000088
22 , K ,1.330240 , 0.937351, 0.000000,0.000072
22 , D ,1.038953 , 1.051865, 0.000103,0.000092
23 , E ,1.228075 , 0.994827, 0.000003,0.000405
23 , H ,0.857885 , 0.851716, 0.000319,0.000407
23 , Q ,1.083781 , 0.837590, 0.000007,0.000090
23 , F ,0.703759 , 0.972701, 0.004839,0.000055
23 , Y ,0.983889 , 1.148604, 0.000422,0.000089
23 , C ,0.915859 , 1.218314, 0.001390,0.000313
23 , N ,0.896158 , 1.033371, 0.000647,0.000283
23 , K ,1.066062 , 0.747776, 0.000003,0.000117
23 , D ,1.047893 , 1.107693, 0.000136,0.000117
24 , E ,1.225021 , 1.017006, 0.000004,0.000371
24 , H ,1.055914 , 1.096377, 0.000111,0.000170
24 , Q ,1.094539 , 0.868791, 0.000008,0.000298
24 , F ,0.849390 , 1.236458, 0.003080,0.000452
24 , Y ,0.971065 , 1.181945, 0.000602,0.000046
24 , C ,0.907294 , 1.106984, 0.000878,0.000352
24 , N ,0.866945 , 1.081833, 0.001248,0.000160
24 , K ,1.170640 , 0.738632, 0.000000,0.000046
24 , D ,1.045347 , 1.064665, 0.000102,0.000152
25 , E ,0.882069 , 0.753120, 0.000092,0.000273
25 , H ,0.905488 , 0.907009, 0.000240,0.000079
25 , Q ,1.121168 , 0.886451, 0.000006,0.000219
25 , F ,0.910114 , 1.201076, 0.001365,0.000338
25 , Y ,1.000633 , 1.205581, 0.000469,0.000097
25 , C ,1.040684 , 1.353217, 0.000616,0.000141
25 , N ,0.940279 , 1.091470, 0.000528,0.000083
25 , K ,1.234909 , 0.934414, 0.000001,0.000109
25 , D ,0.934897 , 0.960109, 0.000231,0.000169
26 , E ,1.078103 , 0.907154, 0.000016,0.000161
26 , H ,0.888894 , 0.903036, 0.000297,0.000052
26 , Q ,1.156592 , 0.940905, 0.000006,0.000065
26 , F ,0.776519 , 1.066749, 0.003278,0.000133
26 , Y ,0.938976 , 1.088979, 0.000524,0.000079
26 , C ,0.920659 , 1.100521, 0.000697,0.000256
26 , N ,0.914371 , 1.085703, 0.000708,0.000162
26 , K ,1.092526 , 0.733263, 0.000002,0.000038
26 , D ,1.245552 , 1.220361, 0.000018,0.000125
27 , E ,1.255655 , 1.133975, 0.000007,0.000083
27 , H ,0.795298 , 0.760740, 0.000390,0.000282
27 , Q ,0.984910 , 0.821972, 0.000032,0.000158
27 , F ,0.894599 , 1.164744, 0.001384,0.000195
27 , Y ,0.982577 , 1.061272, 0.000245,0.000071
27 , C ,0.647956 , 0.710933, 0.002264,0.000440
27 , N ,0.861216 , 0.966613, 0.000680,0.000152
27 , K ,0.910735 , 0.665718, 0.000022,0.000181
27 , D ,1.024315 , 0.976622, 0.000071,0.000512
28 , E ,0.960785 , 0.893582, 0.000093,0.000258
28 , H ,1.365048 , 1.329865, 0.000007,0.000651
28 , Q ,0.930516 , 0.764069, 0.000045,0.000333
28 , F ,1.045868 , 1.289331, 0.000426,0.000297
28 , Y ,0.840180 , 0.953861, 0.000847,0.000181
28 , C ,1.008682 , 1.178121, 0.000343,0.001975
28 , N ,0.912341 , 1.041348, 0.000555,0.000063
28 , K ,0.825656 , 0.623366, 0.000062,0.000283
28 , D ,0.862678 , 0.822662, 0.000232,0.000368
29 , E ,0.950265 , 0.878889, 0.000096,0.000395
29 , H ,1.230269 , 1.131894, 0.000011,0.000685
29 , Q ,1.208333 , 1.024074, 0.000006,0.000075
29 , F ,0.794845 , 1.002162, 0.001937,0.000239
29 , Y ,0.913184 , 0.987981, 0.000387,0.000074
29 , C ,1.035915 , 1.152656, 0.000222,0.000139
29 , N ,0.998023 , 1.101385, 0.000257,0.000101
29 , K ,1.194912 , 0.888176, 0.000002,0.000178
29 , D ,1.131100 , 1.049077, 0.000025,0.000072
30 , E ,1.417332 , 1.215901, 0.000001,0.000391
30 , H ,0.963641 , 0.922475, 0.000113,0.000276
30 , Q ,1.090635 , 0.931758, 0.000016,0.000020
30 , F ,0.915620 , 1.204338, 0.001308,0.000129
30 , Y ,0.833742 , 0.898220, 0.000632,0.000134
30 , C ,0.997016 , 1.067617, 0.000210,0.000305
30 , N ,0.792635 , 0.874448, 0.000931,0.000065
30 , K ,1.106330 , 0.790355, 0.000003,0.000085
30 , D ,1.234643 , 1.150124, 0.000011,0.000089
31 , E ,0.833270 , 0.752683, 0.000202,0.000232
31 , H ,0.771574 , 0.788931, 0.000700,0.000116
31 , Q ,1.075985 , 0.896433, 0.000015,0.000114
31 , F ,0.941292 , 1.165658, 0.000781,0.000235
31 , Y ,1.125772 , 1.280525, 0.000148,0.000342
31 , C ,0.841140 , 0.989993, 0.001041,0.002668
31 , N ,0.781393 , 0.877870, 0.001124,0.000131
31 , K ,1.009906 , 0.766079, 0.000012,0.000338
31 , D ,1.374748 , 1.292589, 0.000004,0.000469
32 , E ,1.010007 , 0.889055, 0.000040,0.000091
32 , H ,0.956403 , 0.974122, 0.000188,0.000099
32 , Q ,1.038508 , 0.898400, 0.000028,0.000351
32 , F ,1.151748 , 1.406719, 0.000215,0.000456
32 , Y ,0.799667 , 0.932453, 0.001242,0.000082
32 , C ,1.014966 , 1.129240, 0.000243,0.000797
32 , N ,0.918934 , 1.050172, 0.000535,0.000414
32 , K ,1.140206 , 0.848427, 0.000003,0.000090
32 , D ,1.076446 , 1.092606, 0.000080,0.000831
33 , E ,1.063426 , 0.857819, 0.000012,0.000169
33 , H ,1.051990 , 1.160796, 0.000184,0.000029
33 , Q ,1.171142 , 0.758418, 0.000001,0.000455
33 , F ,0.650580 , 0.968070, 0.008316,0.000049
33 , Y ,0.922669 , 1.179771, 0.001070,0.000048
33 , C ,0.877300 , 1.100305, 0.001198,0.000404
33 , N ,0.882758 , 1.187550, 0.001743,0.000090
33 , K ,1.100642 , 0.698924, 0.000001,0.000212
33 , D ,0.947993 , 1.078899, 0.000438,0.000051
34 , E ,1.143643 , 0.897030, 0.000005,0.000465
34 , H ,0.961250 , 0.989484, 0.000198,0.000174
34 , Q ,1.000809 , 0.751133, 0.000012,0.000095
34 , F ,0.678081 , 0.939592, 0.005528,0.000142
34 , Y ,0.940671 , 1.172964, 0.000838,0.000053
34 , C ,0.846677 , 1.127372, 0.001994,0.000419
34 , N ,1.068444 , 1.292941, 0.000331,0.000131
34 , K ,1.234061 , 0.858008, 0.000001,0.000046
34 , D ,0.832921 , 0.866388, 0.000511,0.000189
35 , E ,0.474056 , 0.349048, 0.002392,0.005981
35 , H ,0.848800 , 1.063841, 0.001389,0.010147
35 , Q ,0.931985 , 0.614316, 0.000008,0.002905
35 , F ,0.379150 , 0.532015, 0.024365,0.005873
35 , Y ,1.853029 , 2.342601, 0.000006,0.004869
35 , C ,3.496248 , 4.954660, 0.000000,0.025013
35 , N ,0.462277 , 0.537409, 0.008622,0.002970
35 , K ,0.707119 , 0.494490, 0.000133,0.006392
35 , D ,2.912624 , 3.502859, 0.000000,0.004945
36 , E ,0.893310 , 0.796652, 0.000114,0.000456
36 , H ,0.910699 , 1.039302, 0.000563,0.000145
36 , Q ,1.124154 , 1.104398, 0.000044,0.000342
36 , F ,0.680529 , 1.039214, 0.008244,0.000638
36 , Y ,0.818178 , 1.172321, 0.003316,0.000118
36 , C ,0.782553 , 0.915263, 0.001417,0.000243
36 , N ,0.749144 , 1.082492, 0.004751,0.000248
36 , K ,1.135057 , 0.720386, 0.000001,0.000201
36 , D ,0.972583 , 1.038194, 0.000238,0.000731
37 , E ,1.021090 , 0.861905, 0.000026,0.000155
37 , H ,0.867759 , 1.092866, 0.001310,0.000120
37 , Q ,1.050176 , 1.012540, 0.000063,0.000238
37 , F ,0.672961 , 1.115166, 0.011318,0.000056
37 , Y ,0.821711 , 1.262275, 0.004481,0.000214
37 , C ,1.135206 , 1.472717, 0.000370,0.000729
37 , N ,0.785343 , 1.248583, 0.006069,0.000066
37 , K ,1.268847 , 0.827321, 0.000000,0.000422
37 , D ,1.090200 , 1.257063, 0.000200,0.000236
38 , E ,1.466031 , 1.214856, 0.000000,0.000686
38 , H ,0.802820 , 0.950426, 0.001329,0.000171
38 , Q ,0.903909 , 0.871988, 0.000187,0.000120
38 , F ,0.684031 , 1.047342, 0.008076,0.000185
38 , Y ,0.774822 , 1.143949, 0.004681,0.000070
38 , C ,0.868755 , 1.070884, 0.001165,0.000214
38 , N ,0.659651 , 0.948804, 0.007032,0.000184
38 , K ,1.381189 , 0.807131, 0.000000,0.000220
38 , D ,1.039531 , 1.188165, 0.000256,0.000128
39 , E ,1.315595 , 1.038566, 0.000001,0.000228
39 , H ,0.614972 , 0.942550, 0.010959,0.001458
39 , Q ,1.269824 , 0.738872, 0.000000,0.000111
39 , F ,0.897904 , 0.993836, 0.000497,0.000231
39 , Y ,0.726943 , 1.282943, 0.011443,0.000255
39 , C ,0.830337 , 0.957706, 0.000963,0.000521
39 , N ,0.942187 , 1.583653, 0.004041,0.000234
39 , K ,1.355040 , 0.707780, 0.000000,0.001042
39 , D ,0.995432 , 1.305011, 0.000853,0.000480
40 , E ,0.682121 , 0.956873, 0.005763,0.000204
40 , H ,1.495832 , 0.987358, 0.000000,0.000069
40 , Q ,0.661131 , 0.909090, 0.005803,0.000121
40 , F ,1.044055 , 0.532616, 0.000000,0.000237
40 , Y ,1.097547 , 0.845420, 0.000006,0.000318
40 , C ,1.152519 , 0.955780, 0.000007,0.000168
40 , N ,1.221172 , 0.923026, 0.000002,0.000074
40 , K ,0.908883 , 1.188935, 0.001314,0.000475
40 , D ,1.521938 , 0.938512, 0.000000,0.000551
41 , E ,1.232002 , 0.879189, 0.000001,0.000112
41 , H ,0.919281 , 1.028049, 0.000464,0.000105
41 , Q ,1.404054 , 1.111251, 0.000000,0.000067
41 , F ,0.635012 , 1.141066, 0.017016,0.000115
41 , Y ,0.670539 , 1.026623, 0.008552,0.000308
41 , C ,0.720939 , 1.063081, 0.005943,0.001012
41 , N ,0.859076 , 1.269910, 0.003201,0.000100
41 , K ,0.979489 , 0.537674, 0.000001,0.000278
41 , D ,0.996838 , 1.189474, 0.000454,0.000131
42 , E ,1.408866 , 1.090156, 0.000000,0.000769
42 , H ,0.772242 , 1.050714, 0.003219,0.000157
42 , Q ,1.184730 , 0.888757, 0.000002,0.000023
42 , F ,0.958293 , 0.930611, 0.000131,0.000159
42 , Y ,0.989434 , 1.501688, 0.001959,0.000804
42 , C ,0.900526 , 1.612049, 0.006161,0.000617
42 , N ,0.703802 , 0.935037, 0.004088,0.000178
42 , K ,1.075003 , 0.630869, 0.000001,0.000219
42 , D ,0.668035 , 0.910941, 0.005512,0.000317
43 , E ,1.185590 , 1.017877, 0.000008,0.000231
43 , H ,0.763927 , 0.864099, 0.001302,0.000358
43 , Q ,1.155759 , 1.048003, 0.000017,0.000067
43 , F ,0.925356 , 1.133123, 0.000816,0.000067
43 , Y ,0.742681 , 1.002955, 0.003584,0.000149
43 , C ,0.887591 , 1.214396, 0.001888,0.000356
43 , N ,0.757639 , 1.050740, 0.003713,0.000200
43 , K ,1.414188 , 0.949565, 0.000000,0.000045
43 , D ,0.875248 , 0.993966, 0.000671,0.000151
