1.730000000000000000e+02,2.994339999999999780e-01,3.917840540127869864e-01
3.780000000000000000e+02,3.088939285714285554e-01,5.107365251170314924e-02
3.290000000000000000e+02,3.422845624999999448e-01,1.773723067725477623e-02
2.230000000000000000e+02,3.942197499999999799e-01,1.986135750702267694e-02
2.930000000000000000e+02,4.104415000000000147e-01,1.029740950650306214e-02
1.130000000000000000e+02,4.211781875000000230e-01,2.063050369280468310e-01
5.100000000000000000e+01,4.216416666666666924e-01,3.540940915929884913e-01
5.900000000000000000e+01,4.298479999999999523e-01,2.983128472699284051e-01
2.200000000000000000e+01,4.542169999999999819e-01,1.683031115147183912e-02
2.960000000000000000e+02,4.548928749999999743e-01,1.832826091350802863e-03
5.300000000000000000e+01,4.614569999999999506e-01,1.834962512612380581e-01
1.650000000000000000e+02,4.636069999999999913e-01,7.513857923394341720e-02
5.000000000000000000e+01,4.657892857142857390e-01,3.170875156178863397e-01
2.150000000000000000e+02,4.709224375000000684e-01,1.311725006353959937e-02
2.800000000000000000e+02,4.733417499999999500e-01,3.617503459635056789e-02
2.660000000000000000e+02,4.734224999999999683e-01,2.119029782074988502e-02
3.000000000000000000e+01,4.789959999999999773e-01,6.696548367372947251e-03
3.580000000000000000e+02,4.814061666666666350e-01,1.577197899238620693e-02
2.770000000000000000e+02,4.875355000000000660e-01,1.169538679924378433e-02
2.790000000000000000e+02,4.918234999999999690e-01,4.927324090511082250e-02
3.550000000000000000e+02,4.928432499999999550e-01,2.256858110513507848e-02
2.720000000000000000e+02,4.963660000000000294e-01,5.456554626965905153e-02
2.590000000000000000e+02,5.022048125000000418e-01,2.626085335278924848e-01
3.540000000000000000e+02,5.033214999999999772e-01,1.005076198386233195e-02
2.840000000000000000e+02,5.088662499999999644e-01,3.111150016575746358e-02
2.670000000000000000e+02,5.092940000000000245e-01,1.250245273893838271e-01
1.510000000000000000e+02,5.116842499999999516e-01,2.488175317077387927e-01
2.760000000000000000e+02,5.142904999999999838e-01,8.735158343190749242e-02
1.100000000000000000e+01,5.143880000000000674e-01,1.724489036661153163e-02
1.380000000000000000e+02,5.147722500000000423e-01,1.264232403057457405e-02
4.600000000000000000e+01,5.190689285714286116e-01,5.948155126728658058e-03
2.110000000000000000e+02,5.196911874999999847e-01,1.771952142213511494e-01
3.800000000000000000e+01,5.209405000000000285e-01,4.023189995689831905e-02
5.500000000000000000e+01,5.221453750000000227e-01,1.917817463633170530e-02
1.460000000000000000e+02,5.228388333333332527e-01,2.717564222808766666e-02
2.160000000000000000e+02,5.269954999999999501e-01,9.949849498235349005e-03
2.700000000000000000e+02,5.274611666666666476e-01,8.504970336754896776e-02
1.980000000000000000e+02,5.277087499999999487e-01,1.093164478088554797e-02
2.780000000000000000e+02,5.277519999999999989e-01,2.433873695118318053e-02
2.810000000000000000e+02,5.289094999999999214e-01,1.980987594717664724e-02
2.900000000000000000e+02,5.289989999999999970e-01,1.420082176808710149e-02
1.210000000000000000e+02,5.347730000000000539e-01,1.548353891403084562e-02
1.000000000000000000e+02,5.379274375000000497e-01,7.536730147528739390e-03
2.690000000000000000e+02,5.404674999999999896e-01,1.113158553758513553e-02
1.430000000000000000e+02,5.413115000000000565e-01,1.198321645065330981e-01
2.400000000000000000e+01,5.436593750000000558e-01,1.126054066164709246e-02
2.640000000000000000e+02,5.441844999999999599e-01,1.352510550299189651e-01
2.600000000000000000e+02,5.483248749999999339e-01,5.831932438201500868e-03
1.300000000000000000e+01,5.489867857142857188e-01,5.039402059372277698e-01
1.000000000000000000e+01,5.519191249999999549e-01,1.056458098862824574e-02
1.580000000000000000e+02,5.542633125000000494e-01,4.222163282371377280e-01
1.260000000000000000e+02,5.568072500000000868e-01,2.184632544275253059e-03
2.360000000000000000e+02,5.592894999999999950e-01,3.485683669961495146e-02
1.970000000000000000e+02,5.593212499999999920e-01,1.274475877205759333e-02
3.830000000000000000e+02,5.632074999999999720e-01,2.621043181439716707e-02
1.900000000000000000e+02,5.676603124999999306e-01,1.626856951369812579e-02
1.600000000000000000e+01,5.697376666666666978e-01,4.836406700013034209e-03
3.900000000000000000e+01,5.702979999999999716e-01,7.125855061899149384e-03
9.400000000000000000e+01,5.712906250000000519e-01,1.794705697592014620e-02
1.700000000000000000e+01,5.738479999999999137e-01,1.057990157474962382e-02
2.830000000000000000e+02,5.751284999999999314e-01,2.822999459329458491e-02
2.440000000000000000e+02,5.763415000000000621e-01,2.214603295949886808e-01
1.890000000000000000e+02,5.768875000000001085e-01,7.835054618859371017e-03
2.340000000000000000e+02,5.776004166666667272e-01,1.045551466134347074e-01
3.600000000000000000e+02,5.776343749999999222e-01,1.260076372254056304e-02
9.800000000000000000e+01,5.797624999999999584e-01,8.778562231212013248e-03
2.300000000000000000e+02,5.800443749999999454e-01,1.771575060598717596e-02
1.410000000000000000e+02,5.801612499999999617e-01,2.152080044438673886e-02
2.090000000000000000e+02,5.814528750000000912e-01,6.518375519169132548e-02
9.000000000000000000e+00,5.835936250000000047e-01,1.525043152732369692e-02
3.560000000000000000e+02,5.838683333333333225e-01,2.011723614403498547e-02
2.370000000000000000e+02,5.857639000000001150e-01,1.077786313240483018e-01
2.260000000000000000e+02,5.901045000000000318e-01,2.753053886458892707e-01
3.480000000000000000e+02,5.916731874999999752e-01,2.557156504504378217e-02
1.930000000000000000e+02,5.918419999999999792e-01,7.345810787349582593e-02
2.600000000000000000e+01,5.919068750000000545e-01,2.335565126960471166e-02
3.180000000000000000e+02,5.940428125000000170e-01,9.657790967196759613e-03
3.690000000000000000e+02,5.954471428571428415e-01,1.092163488139526573e+00
2.310000000000000000e+02,5.963612999999999831e-01,1.997440032427353074e-01
1.290000000000000000e+02,5.982160000000000810e-01,4.888235069105763969e-03
2.580000000000000000e+02,5.984705624999999696e-01,6.891312028460611604e-03
2.420000000000000000e+02,6.011387499999999440e-01,1.714298185877773800e-02
3.840000000000000000e+02,6.012537499999999202e-01,3.215129512640151344e-01
2.430000000000000000e+02,6.028121000000000729e-01,2.080499834863874797e-02
3.310000000000000000e+02,6.029057500000000180e-01,6.548785715788209630e-03
2.900000000000000000e+01,6.042246250000000707e-01,1.140368067072299735e-02
3.080000000000000000e+02,6.049105000000000176e-01,1.964898240263263790e-02
2.750000000000000000e+02,6.059809999999999919e-01,4.800431280993096989e-02
2.730000000000000000e+02,6.070943333333334024e-01,3.026784515431932970e-02
8.600000000000000000e+01,6.073728333333332507e-01,6.662565411064427789e-03
3.130000000000000000e+02,6.076417500000000915e-01,1.525965275491177574e-02
7.100000000000000000e+01,6.084451666666667036e-01,2.879029250358325180e-03
3.100000000000000000e+01,6.099995000000000278e-01,8.102081489215838539e-03
1.530000000000000000e+02,6.108221249999999936e-01,2.099302297333824618e-01
4.700000000000000000e+01,6.126248999999999167e-01,8.666728996548300756e-03
9.200000000000000000e+01,6.138816999999999746e-01,1.633048061712668100e-02
2.980000000000000000e+02,6.138931249999999284e-01,3.224219310462372312e-01
2.850000000000000000e+02,6.176989375000000448e-01,1.675149530465451855e-02
3.030000000000000000e+02,6.196288571428570924e-01,2.104726220091496930e-02
2.380000000000000000e+02,6.199654999999999472e-01,1.599503850962422785e-02
1.040000000000000000e+02,6.267302499999999332e-01,5.820663401978413455e-03
1.340000000000000000e+02,6.283678333333333477e-01,2.963440262914210713e-02
2.710000000000000000e+02,6.295352999999999088e-01,2.671589608421241421e-02
2.880000000000000000e+02,6.298019999999999730e-01,5.666672191762815031e-03
9.300000000000000000e+01,6.312492000000000658e-01,1.261859305093203376e-02
3.500000000000000000e+02,6.314219285714285368e-01,2.139177906496697035e-01
3.770000000000000000e+02,6.318715624999999836e-01,3.193489617480555626e-02
2.330000000000000000e+02,6.352307499999999552e-01,1.766318716835030972e-02
3.260000000000000000e+02,6.360266875000000208e-01,3.118000834683490406e-03
2.070000000000000000e+02,6.373416875000000870e-01,5.922673186211666572e-03
1.230000000000000000e+02,6.395954999999999835e-01,1.389551527875469532e-02
1.310000000000000000e+02,6.428169999999999717e-01,4.767685794986544282e-03
3.330000000000000000e+02,6.436346250000000158e-01,2.652198019946730434e-02
2.400000000000000000e+02,6.440078750000000074e-01,1.445737399348843988e-02
9.000000000000000000e+01,6.470142500000000130e-01,1.927144920474102227e-02
5.800000000000000000e+01,6.497450000000000170e-01,1.991551795294433519e-02
1.320000000000000000e+02,6.507364999999999400e-01,1.246315700275703493e-02
2.100000000000000000e+01,6.508735000000001047e-01,4.936924150720462673e-03
1.400000000000000000e+01,6.511506249999999829e-01,6.746826422034496451e-02
2.220000000000000000e+02,6.519699374999999852e-01,7.266066523285891893e-03
2.800000000000000000e+01,6.523605000000000098e-01,1.520009676038116403e-02
8.300000000000000000e+01,6.527040625000000151e-01,2.954798517335838759e-01
