5.300000000000000000e+01,3.237559999999999744e-02,3.540940915929884913e-01
4.090000000000000000e+02,8.694849999999999801e-02,5.107365251170314924e-02
2.430000000000000000e+02,1.415305625000000123e-01,1.986135750702267694e-02
3.530000000000000000e+02,1.454774999999999818e-01,1.773723067725477623e-02
1.810000000000000000e+02,1.698883750000000081e-01,3.917840540127869864e-01
5.500000000000000000e+01,1.750012857142857203e-01,1.834962512612380581e-01
6.200000000000000000e+01,2.208696250000000139e-01,2.983128472699284051e-01
5.200000000000000000e+01,2.777241428571428639e-01,3.170875156178863397e-01
3.210000000000000000e+02,3.863595625000000311e-01,1.832826091350802863e-03
2.350000000000000000e+02,3.911805624999999953e-01,1.311725006353959937e-02
1.990000000000000000e+02,3.949838749999999843e-01,1.626856951369812579e-02
4.080000000000000000e+02,4.140654375000000220e-01,3.193489617480555626e-02
2.780000000000000000e+02,4.550013124999999770e-01,6.891312028460611604e-03
1.180000000000000000e+02,4.560792142857142961e-01,2.063050369280468310e-01
3.060000000000000000e+02,4.620280625000000030e-01,1.675149530465451855e-02
2.040000000000000000e+02,4.814885000000000415e-01,8.027728524646995587e-03
1.880000000000000000e+02,5.016262499999999402e-01,1.453911378592994963e-01
2.360000000000000000e+02,5.046636875000000133e-01,9.949849498235349005e-03
1.650000000000000000e+02,5.104285625000000159e-01,4.222163282371377280e-01
3.110000000000000000e+02,5.115483749999999441e-01,1.420082176808710149e-02
3.660000000000000000e+02,5.126702499999999940e-01,5.403138893191970771e-02
2.020000000000000000e+02,5.172744999999999704e-01,2.758938196369963708e-02
2.260000000000000000e+02,5.296625624999999893e-01,6.518375519169132548e-02
1.640000000000000000e+02,5.305853750000000257e-01,1.223632538822515270e-02
3.170000000000000000e+02,5.424554285714285884e-01,1.029740950650306214e-02
7.700000000000000000e+01,5.503109999999999946e-01,1.780586754548640904e-02
5.700000000000000000e+01,5.607136875000000575e-01,1.917817463633170530e-02
1.220000000000000000e+02,5.623433333333333062e-01,6.282076949467597649e-01
3.820000000000000000e+02,5.632396250000000215e-01,3.052667255790847411e-02
3.590000000000000000e+02,5.689788571428572306e-01,2.652198019946730434e-02
3.100000000000000000e+02,5.709009999999999918e-01,3.306644408399412455e-02
4.800000000000000000e+01,5.716506249999999678e-01,5.948155126728658058e-03
4.000000000000000000e+02,5.734460000000001223e-01,1.513055371730747389e-01
2.800000000000000000e+02,5.737034999999999219e-01,5.831932438201500868e-03
2.670000000000000000e+02,5.772909999999999986e-01,2.829729649535596137e-01
1.930000000000000000e+02,5.775034999999999474e-01,5.610193879306307752e-01
3.410000000000000000e+02,5.778779375000000496e-01,9.657790967196759613e-03
2.100000000000000000e+02,5.904731666666666046e-01,1.274475877205759333e-02
8.400000000000000000e+01,5.916289999999999605e-01,3.518717523459612972e-01
2.790000000000000000e+02,5.952893125000000563e-01,2.626085335278924848e-01
1.710000000000000000e+02,5.982760000000000300e-01,1.211533918832403967e-01
1.090000000000000000e+02,6.012268124999999852e-01,5.820663401978413455e-03
1.350000000000000000e+02,6.022872500000000517e-01,4.888235069105763969e-03
1.000000000000000000e+01,6.037464999999999637e-01,3.273328570648600944e-01
3.850000000000000000e+02,6.040411666666666290e-01,1.375963459839430192e-01
3.520000000000000000e+02,6.047877500000000683e-01,3.573069998319379770e-01
1.100000000000000000e+01,6.073213749999999411e-01,5.039402059372277698e-01
1.380000000000000000e+02,6.094802500000000567e-01,1.246315700275703493e-02
3.180000000000000000e+02,6.100981666666666081e-01,2.832850850562600165e-02
1.730000000000000000e+02,6.130345714285713177e-01,7.513857923394341720e-02
1.280000000000000000e+02,6.141010000000000080e-01,1.389551527875469532e-02
